"day","stat_type","rhr_type","n_diabetes_surgery1","n_no_diabetes_surgery0","mean_diabetes_surgery1","mean_no_diabetes_surgery0","sd_diabetes_surgery1","sd_no_diabetes_surgery0","p_value","cohens_d","significant","p_adjusted","significant_adjusted"
-7,"min","rhr_50",11,8,69.0909090909091,59.125,6.5185051270141,7.86379588457672,0.0114662412694349,1.37983421560625,TRUE,0.0139117620685798,TRUE
-7,"sd","rhr_1",11,8,8.45084188705986,9.49561014772705,3.95835142813416,2.4465574979756,0.488229044264949,-0.317514819914545,FALSE,0.545667755354943,FALSE
-7,"sd","rhr_50",11,8,7.91610944137226,8.62868111983836,2.75292408132715,1.82228379693772,0.50684320577047,-0.30524184340838,FALSE,0.550286909122225,FALSE
-7,"skew","rhr_1",11,8,0.786068612328283,0.966424297288516,1.18789961173238,0.335147541552437,0.641119483521538,-0.206649173724026,FALSE,0.99291271242338,FALSE
-7,"skew","rhr_50",11,8,0.192426084184597,0.346574679360637,0.969632139497833,0.711175819986103,0.69431820433366,-0.18129123184481,FALSE,0.898980656938611,FALSE
-6,"cv","rhr_1",12,14,8.10738913544464,12.7494799236984,2.50558522782322,3.85396610124155,0.00124900133326077,-1.42813242281605,TRUE,0.0021573659392686,TRUE
-6,"cv","rhr_50",12,12,7.39445545888792,9.40192900053052,2.25897943930224,3.35720174447484,0.101722255031493,-0.701600997445088,FALSE,0.110441305462764,FALSE
-6,"iqr","rhr_1",12,14,9.14583333333333,11.0357142857143,4.5005786664976,5.15608037516531,0.328300983443822,-0.390516395925888,FALSE,0.454976196479859,FALSE
-6,"iqr","rhr_50",12,12,8.35416666666667,9.27083333333333,3.54589765102085,3.55709651345878,0.533752716405442,-0.258106794436401,FALSE,0.596547153629612,FALSE
-6,"kurt","rhr_1",12,14,5.21695937096518,4.559316723117,3.78063751545528,2.41052309697628,0.610092660001037,0.207427073421714,FALSE,0.903081492114113,FALSE
-6,"kurt","rhr_50",12,12,4.79723820395904,3.11750565186952,4.73366295749414,0.477410565230505,0.246378415517796,0.499298459595477,FALSE,0.866156681855489,FALSE
-6,"max","rhr_1",12,14,109.083333333333,104.357142857143,7.73960691195071,13.43134762044,0.276136770005162,0.431168446380764,FALSE,0.49241206874674,FALSE
-6,"max","rhr_50",12,12,108.666666666667,99.8333333333333,12.3754399982997,12.6981268005334,0.09842174397224,0.704534937325075,FALSE,0.267144733638937,FALSE
-6,"mean","rhr_1",12,14,80.4017356947474,68.8867307880351,7.20215118318251,7.83755992292785,0.000680900507142489,1.529915259355,TRUE,0.000958304417459799,TRUE
-6,"mean","rhr_50",12,12,87.9846539188304,78.5280377087521,8.98351468190777,5.83340107715626,0.00650329889155267,1.24855673714906,TRUE,0.00915279103255561,TRUE
-6,"median","rhr_1",12,14,79.2916666666667,67.25,7.14924768239585,9.25025987160943,0.00102764261872677,1.45663460409347,TRUE,0.00134656619005577,TRUE
-6,"median","rhr_50",12,12,88.0833333333333,78.4583333333333,9.25112605758528,5.98277198345889,0.00699372428737813,1.23551415736226,TRUE,0.0106304609168148,TRUE
-6,"min","rhr_1",12,14,63.75,55.3571428571429,8.41130192063036,7.82114631434099,0.0153974502973693,1.03340120778214,TRUE,0.0167172317514295,TRUE
-6,"min","rhr_50",12,12,73.5833333333333,61.9166666666667,8.17377550833188,8.0843095318067,0.0019508561827122,1.43516164418328,TRUE,0.00322315369317668,TRUE
-6,"sd","rhr_1",12,14,6.52080356948342,8.62830599114421,2.06430207110104,2.19081948933791,0.0187642616037675,-0.990134566295964,TRUE,0.0792268823270182,FALSE
-6,"sd","rhr_50",12,12,6.52727410702299,7.39422980351929,2.1872650605852,2.7697674160833,0.404452944915742,-0.347397857374981,FALSE,0.4657336941454,FALSE
-6,"skew","rhr_1",12,14,0.747296262779359,0.939050306852278,0.532846502763574,0.634303901783329,0.410472160791331,-0.327350511587514,FALSE,0.779897105503529,FALSE
-6,"skew","rhr_50",12,12,0.405540275024911,0.285262398073638,0.953752409223385,0.465406096575499,0.699803335271287,0.160281731615829,FALSE,0.898980656938611,FALSE
-5,"cv","rhr_1",14,15,9.28128873231932,14.5363436599041,2.64075872366924,4.4368080001105,0.000708099026144499,-1.43936644476788,TRUE,0.00158280958785241,TRUE
-5,"cv","rhr_50",14,15,8.82069859922801,10.5926906628349,1.96062388719319,3.73202027734726,0.120793524602205,-0.594440453433982,FALSE,0.127504275968994,FALSE
-5,"iqr","rhr_1",14,15,10.7321428571429,12.5666666666667,4.36382009530363,5.87022348889067,0.34635150210101,-0.354692101190482,FALSE,0.454976196479859,FALSE
-5,"iqr","rhr_50",14,15,10.3214285714286,10.6333333333333,3.55915473358246,4.82817869634187,0.843902162741802,-0.0735382195847737,FALSE,0.866501176685778,FALSE
-5,"kurt","rhr_1",14,15,5.12540783714897,7.809701076377,4.16913153295417,12.8206791847973,0.452649629915902,-0.281582711303137,FALSE,0.903081492114113,FALSE
-5,"kurt","rhr_50",14,15,3.47711498621244,3.59088736830682,2.63002709182648,1.29827656716142,0.885409028926703,-0.0548577358563584,FALSE,0.924601195546373,FALSE
-5,"max","rhr_1",14,15,113,107.266666666667,16.8111684488433,11.5787161061435,0.299145219653297,0.397209652168881,FALSE,0.49241206874674,FALSE
-5,"max","rhr_50",14,15,106.571428571429,105.733333333333,8.58186178217476,12.6404490577255,0.835311595734189,0.0775765895939961,FALSE,0.903240618130477,FALSE
-5,"mean","rhr_1",14,15,79.6853782302075,68.143698167298,8.87946580318473,6.19788563920225,0.000516303390881866,1.50734093318033,TRUE,0.000817480368896287,TRUE
-5,"mean","rhr_50",14,15,84.9822556342324,80.8343270006105,7.85552842067387,4.82558479720205,0.1038650972011,0.63627969348001,FALSE,0.106672261990319,FALSE
-5,"median","rhr_1",14,15,78.5,66.0333333333333,9.57360152470564,6.89323339708345,0.000543954374529755,1.49448558883498,TRUE,0.000826810649285228,TRUE
-5,"median","rhr_50",14,15,84.6785714285714,79.7333333333333,8.02306085571495,4.35015051737403,0.0546431209058612,0.766297009021007,FALSE,0.056119962011425,FALSE
-5,"min","rhr_1",14,15,60.7857142857143,51.6,9.83070990024918,8.23581030795218,0.0116626179642928,1.0129376141782,TRUE,0.0134296812922159,TRUE
-5,"min","rhr_50",14,15,70.2142857142857,62.9333333333333,8.20111222690202,9.85224170768596,0.0392273474208751,0.803251396084383,TRUE,0.0402875459998176,TRUE
-5,"sd","rhr_1",14,15,7.32336741018808,9.77706518338325,1.97974143127093,2.58876666262073,0.00788650655307006,-1.06475954806998,TRUE,0.0792268823270182,FALSE
