"Time_Window","Outcome_Type","Outcome_Parameter","N_Total","Cluster1_N","Cluster2_N","Cluster1_Mean","Cluster1_SD","Cluster1_Median","Cluster2_Mean","Cluster2_SD","Cluster2_Median","Mean_Difference","T_Statistic","T_P_Value","T_CI_Lower","T_CI_Upper","Welch_T_Statistic","Welch_P_Value","MW_U_Statistic","MW_P_Value","Cohens_D","Hedges_G","Glass_Delta1","Glass_Delta2","Effect_Size_Category","Better_Cluster","Better_Cluster_N","Better_Cluster_Mean","Worse_Cluster_Mean","Percent_Improvement","T_Significant","Welch_Significant","MW_Significant","Parameter_Type_Detailed","Region_Type","T_P_Value_FDR_Strategy1","Welch_P_Value_FDR_Strategy1","MW_P_Value_FDR_Strategy1","T_Significant_FDR_Strategy1","Welch_Significant_FDR_Strategy1","MW_Significant_FDR_Strategy1","Tests_in_Group_Strategy1","T_P_Value_FDR_Strategy2","Welch_P_Value_FDR_Strategy2","MW_P_Value_FDR_Strategy2","T_Significant_FDR_Strategy2","Welch_Significant_FDR_Strategy2","MW_Significant_FDR_Strategy2","Tests_in_Group_Strategy2","T_P_Value_FDR_Strategy3","Welch_P_Value_FDR_Strategy3","MW_P_Value_FDR_Strategy3","T_Significant_FDR_Strategy3","Welch_Significant_FDR_Strategy3","MW_Significant_FDR_Strategy3","Tests_in_Group_Strategy3"
"acute_recovery","OCTA","VD_SVP_0_21_improvement",12,7,5,-1.6638,3.28066196724584,-1.2382,-0.7796,2.30950470880663,-0.465899999999998,0.884200000000001,-0.547904978181307,0.595779128886069,-4.48012146366947,2.71172146366947,-0.547904978181307,0.595779128886069,13,0.53030303030303,0.301664593504094,0.27845962477301,0.269518776645647,0.382852650885862,"Small",2,5,-0.7796,-1.6638,53.1434066594543,FALSE,FALSE,FALSE,"BloodFlow_SVP","Widefield",0.595779128886069,0.595779128886069,0.707070707070707,FALSE,FALSE,FALSE,4,0.595779128886069,0.595779128886069,0.53030303030303,FALSE,FALSE,FALSE,2,0.916583275209336,0.916583275209336,0.932178932178932,FALSE,FALSE,FALSE,20
"acute_recovery","OCTA","Thickness_GCL.IPL_0_6_improvement",11,7,4,-1.44932857142857,3.91061787731567,-0.627099999999999,10.564,36.7436630049319,-5.7774,12.0133285714286,-0.651793304064833,0.560468234715418,-70.2471421021674,46.2204849593103,-0.651793304064833,0.560468234715418,18,0.527272727272727,0.559985847685226,0.511987060740778,3.07197710139727,0.326949672105802,"Medium",2,4,10.564,-1.44932857142857,828.889239352213,FALSE,FALSE,FALSE,"Thickness_GCL_IPL","Macular",0.560468234715418,0.560468234715418,0.527272727272727,FALSE,FALSE,FALSE,2,0.560468234715418,0.560468234715418,0.527272727272727,FALSE,FALSE,FALSE,1,0.622742483017131,0.622742483017131,0.766852195423624,FALSE,FALSE,FALSE,10
"acute_recovery","OCTA","Thickness_GCL.IPL_0_21_improvement",11,7,4,-2.86105714285714,2.77689266918807,-3.2227,4.711725,11.6179358750095,-0.699949999999999,7.57278214285714,-1.2828647535829,0.284627558840217,-25.7195573220204,10.5739930363061,-1.2828647535829,0.284627558840217,7,0.23030303030303,1.06953265625942,0.977858428580046,2.72707052270454,0.65181820801287,"Large",2,4,4.711725,-2.86105714285714,264.68475688307,FALSE,FALSE,FALSE,"Thickness_GCL_IPL","Widefield",0.560468234715418,0.560468234715418,0.460606060606061,FALSE,FALSE,FALSE,2,0.284627558840217,0.284627558840217,0.23030303030303,FALSE,FALSE,FALSE,1,0.553812446618784,0.553812446618784,0.766852195423624,FALSE,FALSE,FALSE,10
"acute_recovery","OCTA","Thickness_INL_0_6_improvement",11,7,4,-0.383714285714285,7.2065543193745,-1.2237,6.23185,17.6490948422292,-1.5472,6.61556428571429,-0.716330017105308,0.517686732828935,-33.4792508932267,20.2481223217981,-0.716330017105308,0.517686732828935,11,0.648484848484848,0.56223192210905,0.514040614499703,0.917992703937392,0.374838729399604,"Medium",2,4,6.23185,-0.383714285714285,1724.08600148921,FALSE,FALSE,FALSE,"Thickness_INL","Macular",0.517686732828935,0.517686732828935,0.648484848484848,FALSE,FALSE,FALSE,2,0.517686732828935,0.517686732828935,0.648484848484848,FALSE,FALSE,FALSE,1,0.647108416036169,0.647108416036169,0.946196660482375,FALSE,FALSE,FALSE,10
"acute_recovery","OCTA","Thickness_INL_0_21_improvement",11,7,4,-1.59685714285714,3.70984085186824,-1.5163,4.564775,9.50076216113739,-0.0407499999999992,6.16163214285714,-1.24401913553978,0.289659638593993,-20.6624323803904,8.33916809467613,-1.24401913553978,0.289659638593993,9,0.412121212121212,0.983335217696773,0.899049341894193,1.66088853643255,0.6485408263414,"Large",2,4,4.564775,-1.59685714285714,385.859948112363,FALSE,FALSE,FALSE,"Thickness_INL","Widefield",0.517686732828935,0.517686732828935,0.648484848484848,FALSE,FALSE,FALSE,2,0.289659638593993,0.289659638593993,0.412121212121212,FALSE,FALSE,FALSE,1,0.482766064323321,0.482766064323321,0.857142857142857,FALSE,FALSE,FALSE,10
"acute_recovery","OCTA","Thickness_OuterRetina_0_6_improvement",11,7,4,-6.18478571428571,42.8577436714545,-9.21520000000001,-2.21369999999999,40.6834010363768,-17.131,3.97108571428573,-0.152713418545626,0.88314066433416,-66.081517663223,58.1393462346516,-0.152713418545626,0.88314066433416,14,1,0.0942234028165202,0.0861471111465327,0.0926573677029731,0.0976094823226555,"Negligible",2,4,-2.21369999999999,-6.18478571428571,64.2073290447759,FALSE,FALSE,FALSE,"Other","Macular",0.88314066433416,0.88314066433416,1,FALSE,FALSE,FALSE,2,0.88314066433416,0.88314066433416,1,FALSE,FALSE,FALSE,1,0.899627069132162,0.899627069132162,1,FALSE,FALSE,FALSE,10
"acute_recovery","OCTA","Thickness_OuterRetina_0_21_improvement",11,7,4,-8.09608571428571,10.5371339706185,-7.7161,9.25435,21.5762866137032,-0.682699999999997,17.3504357142857,-1.50875843987664,0.208791384337284,-49.8183171324638,15.1174457038923,-1.50875843987664,0.208791384337284,6,0.163636363636364,1.1460499420337,1.04781708985939,1.64659913812098,0.804143735431582,"Large",2,4,9.25435,-8.09608571428571,214.306472616397,FALSE,FALSE,FALSE,"Other","Widefield",0.417582768674567,0.417582768674567,0.327272727272727,FALSE,FALSE,FALSE,2,0.208791384337284,0.208791384337284,0.163636363636364,FALSE,FALSE,FALSE,1,0.695971281124279,0.695971281124279,0.591630591630592,FALSE,FALSE,FALSE,10
"acute_recovery","OCTA","Thickness_Retina_0_6_improvement",11,7,4,-16.4767,63.7464932641266,-26.0269,17.4769,113.371330024158,-32.98065,33.9536,-0.55125138481073,0.610029785950547,-203.100687498326,135.193487498326,-0.55125138481073,0.610029785950547,13,0.927272727272727,0.406013729249955,0.371212552457102,0.532634789168983,0.299490179684447,"Small",2,4,17.4769,-16.4767,206.070390308739,FALSE,FALSE,FALSE,"Thickness_Retina","Macular",0.610029785950547,0.610029785950547,0.927272727272727,FALSE,FALSE,FALSE,2,0.610029785950547,0.610029785950547,0.927272727272727,FALSE,FALSE,FALSE,1,0.871471122786496,0.871471122786496,1,FALSE,FALSE,FALSE,10
"acute_recovery","OCTA","Thickness_Retina_0_21_improvement",11,7,4,-17.6331857142857,30.4013396141479,-15.9404,22.869625,58.6736574953573,-4.07095000000001,40.5028107142857,-1.28552239931401,0.26888885039085,-128.466061207461,47.4604397788899,-1.28552239931401,0.26888885039085,8,0.315151515151515,0.964436382314594,0.881770406687629,1.33227059163659,0.690306560784805,"Large",2,4,22.869625,-17.6331857142857,229.696501645031,FALSE,FALSE,FALSE,"Thickness_Retina","Widefield",0.5377777007817,0.5377777007817,0.63030303030303,FALSE,FALSE,FALSE,2,0.26888885039085,0.26888885039085,0.315151515151515,FALSE,FALSE,FALSE,1,0.552553451946744,0.552553451946744,0.787878787878788,FALSE,FALSE,FALSE,10
"early_recovery","OCTA","PA_Choroid_0_6_improvement",12,6,6,0.0504999999999995,0.299840564300429,-0.0123500000000014,-1.07356666666667,2.24172227152845,-0.076649999999999,1.12406666666667,1.21740590555534,0.275996151030957,-1.22498424356257,3.4731175768959,1.21740590555534,0.275996151030957,23,0.484848484848485,0.702869627285418,0.648802732878848,3.74888124056622,0.501429941140861,"Medium",1,6,0.0504999999999995,-1.07356666666667,104.703946347067,FALSE,FALSE,FALSE,"BloodFlow_Choroid","Macular",0.275996151030957,0.275996151030957,0.484848484848485,FALSE,FALSE,FALSE,2,0.275996151030957,0.275996151030957,0.484848484848485,FALSE,FALSE,FALSE,1,0.397196874915798,0.397196874915798,0.621212121212121,FALSE,FALSE,FALSE,10
"early_recovery","OCTA","PA_Choroid_0_21_improvement",12,6,6,3.91516666666666,5.85369919441259,3.54175000000001,-6.18601666666666,6.58197475304081,-4.92864999999998,10.1011833333333,2.8089892671618,0.0187368651218043,2.07392755930712,18.1284391073595,2.8089892671618,0.0187368651218043,32,0.025974025974026,1.62177070954663,1.49701911650458,1.72560683387609,1.53467366745317,"Large",1,6,3.91516666666666,-6.18601666666666,163.290593569906,TRUE,TRUE,TRUE,"BloodFlow_Choroid","Widefield",0.0374737302436086,0.0374737302436086,0.051948051948052,TRUE,TRUE,FALSE,2,0.0187368651218043,0.0187368651218043,0.025974025974026,TRUE,TRUE,TRUE,1,0.0936843256090215,0.0936843256090215,0.12987012987013,FALSE,FALSE,FALSE,10
"early_recovery","OCTA","PA_DCP_0_6_improvement",12,6,6,-0.132166666666667,1.54748720662455,0.41575,-0.324133333333333,1.51030111125784,0.10145,0.191966666666666,0.217458765189977,0.832226215902466,-1.77513122552675,2.15906455886008,0.217458765189977,0.832226215902466,19,0.937229437229437,0.125549876620077,0.115892193803148,0.124050567813993,0.127104896656528,"Negligible",1,6,-0.132166666666667,-0.324133333333333,59.2245989304812,FALSE,FALSE,FALSE,"BloodFlow_DCP","Macular",0.901007082885952,0.901007082885952,0.937229437229437,FALSE,FALSE,FALSE,4,0.832226215902466,0.832226215902466,0.937229437229437,FALSE,FALSE,FALSE,2,0.924695795447185,0.924695795447185,0.986557302346776,FALSE,FALSE,FALSE,20
"early_recovery","OCTA","PA_DCP_0_21_improvement",12,6,6,-1.69436666666667,6.13575191730131,-0.0371999999999986,-1.24451666666667,6.07816993260855,0.598600000000001,0.449850000000001,-0.127584637699725,0.901007082885952,-8.30612767683207,7.40642767683207,-0.127584637699725,0.901007082885952,16,0.818181818181818,0.0736610249203968,0.0679947922342125,0.0733161976010691,0.0740107639285663,"Negligible",2,6,-1.24451666666667,-1.69436666666667,26.5497432669041,FALSE,FALSE,FALSE,"BloodFlow_DCP","Widefield",0.901007082885952,0.901007082885952,0.937229437229437,FALSE,FALSE,FALSE,4,0.901007082885952,0.901007082885952,0.818181818181818,FALSE,FALSE,FALSE,2,0.948428508301002,0.948428508301002,0.962566844919786,FALSE,FALSE,FALSE,20
"early_recovery","OCTA","PA_ICP_0_6_improvement",12,6,6,-0.2671,1.04852444702067,-0.0361999999999996,-0.371216666666667,1.39418221967814,-0.06795,0.104116666666667,0.146195624151458,0.886891881791298,-1.49942013020368,1.70765346353701,0.146195624151458,0.886891881791298,19,0.937229437229437,0.0844060829581898,0.0779133073460214,0.0992982728848233,0.0746793820758259,"Negligible",1,6,-0.2671,-0.371216666666667,28.047411664347,FALSE,FALSE,FALSE,"BloodFlow_ICP","Macular",0.886891881791298,0.886891881791298,0.937229437229437,FALSE,FALSE,FALSE,4,0.886891881791298,0.886891881791298,0.937229437229437,FALSE,FALSE,FALSE,2,0.933570401885576,0.933570401885576,0.937229437229437,FALSE,FALSE,FALSE,20
"early_recovery","OCTA","PA_ICP_0_21_improvement",12,6,6,-0.476833333333332,2.5885475963688,-0.498399999999997,-1.0485,3.22118771511379,-0.295500000000004,0.571666666666668,0.338857750781003,0.74204369985102,-3.2110314508096,4.35436478414294,0.338857750781003,0.74204369985102,20,0.818181818181818,0.195639613630403,0.180590412581911,0.220844564522823,0.177470770791908,"Negligible",1,6,-0.476833333333332,-1.0485,54.5223334922907,FALSE,FALSE,FALSE,"BloodFlow_ICP","Widefield",0.886891881791298,0.886891881791298,0.937229437229437,FALSE,FALSE,FALSE,4,0.74204369985102,0.74204369985102,0.818181818181818,FALSE,FALSE,FALSE,2,0.886811153206478,0.886811153206478,0.937229437229437,FALSE,FALSE,FALSE,20
"early_recovery","OCTA","PA_SVP_0_6_improvement",12,6,6,-0.498533333333333,1.04567543466731,-0.43165,-0.588616666666667,1.64495741393711,0.0700499999999999,0.0900833333333338,0.11320536815268,0.912504091542172,-1.72721871377018,1.90738538043684,0.11320536815268,0.912504091542172,15,0.699134199134199,0.0653591497766604,0.0603315228707635,0.0861484647595213,0.054763322484881,"Negligible",1,6,-0.498533333333333,-0.588616666666667,15.3042444148711,FALSE,FALSE,FALSE,"BloodFlow_SVP","Macular",0.983199290312258,0.983199290312258,0.932178932178932,FALSE,FALSE,FALSE,4,0.983199290312258,0.983199290312258,0.937229437229437,FALSE,FALSE,FALSE,2,0.983199290312258,0.983199290312258,0.932178932178932,FALSE,FALSE,FALSE,20
"early_recovery","OCTA","PA_SVP_0_21_improvement",12,6,6,-2.23753333333333,4.3247355663285,-1.1051,-2.1298,2.48908478602076,-1.7576,0.107733333333335,-0.052885401962729,0.95912235752917,-4.80685244614267,4.591385779476,-0.052885401962729,0.95912235752917,21,0.699134199134199,0.0305334010593832,0.0281846779009691,0.0249109643077659,0.0432823075928906,"Negligible",2,6,-2.1298,-2.23753333333333,4.8148258498943,FALSE,FALSE,FALSE,"BloodFlow_SVP","Widefield",0.983199290312258,0.983199290312258,0.932178932178932,FALSE,FALSE,FALSE,4,0.95912235752917,0.95912235752917,0.699134199134199,FALSE,FALSE,FALSE,2,0.983199290312258,0.983199290312258,0.932178932178932,FALSE,FALSE,FALSE,20
"early_recovery","OCTA","VD_DCP_0_6_improvement",12,6,6,0.0375333333333333,1.63336446351286,0.5171,-0.495916666666667,1.55423033481742,-0.10675,0.53345,0.57954537396374,0.575075276119177,-1.51815378915691,2.58505378915691,0.57954537396374,0.575075276119177,22,0.588744588744589,0.334600677665568,0.308862163998986,0.326595816130782,0.343224545326267,"Small",1,6,0.0375333333333333,-0.495916666666667,107.568475886406,FALSE,FALSE,FALSE,"BloodFlow_DCP","Macular",0.901007082885952,0.901007082885952,0.937229437229437,FALSE,FALSE,FALSE,4,0.832226215902466,0.832226215902466,0.937229437229437,FALSE,FALSE,FALSE,2,0.759023567753872,0.759023567753872,0.84040404040404,FALSE,FALSE,FALSE,20
"early_recovery","OCTA","VD_DCP_0_21_improvement",12,6,6,-0.3407,1.66787221093224,-0.52015,0.3391,0.914237109288395,0.2019,0.6798,-0.875477280143648,0.407608427534425,-2.4802501059458,1.1206501059458,-0.875477280143648,0.407608427534425,12,0.393939393939394,0.505457043360336,0.466575732332618,0.407585182812077,0.743570779498471,"Medium",2,6,0.3391,-0.3407,199.530378632228,FALSE,FALSE,FALSE,"BloodFlow_DCP","Widefield",0.901007082885952,0.901007082885952,0.937229437229437,FALSE,FALSE,FALSE,4,0.815216855068849,0.815216855068849,0.787878787878788,FALSE,FALSE,FALSE,2,0.65489454807454,0.65489454807454,0.716253443526171,FALSE,FALSE,FALSE,20
"early_recovery","OCTA","VD_ICP_0_6_improvement",12,6,6,-2.41603333333333,6.69395125278536,-2.25695,0.167866666666666,5.20545647668547,-0.55245,2.5839,-0.746396312523148,0.473628630762993,-10.3612593407538,5.19345934075381,-0.746396312523148,0.473628630762993,15,0.699134199134199,0.430932111957384,0.397783487960662,0.386005201176934,0.496382980353968,"Small",2,6,0.167866666666666,-2.41603333333333,106.948027758999,FALSE,FALSE,FALSE,"BloodFlow_ICP","Macular",0.886891881791298,0.886891881791298,0.937229437229437,FALSE,FALSE,FALSE,4,0.886891881791298,0.886891881791298,0.937229437229437,FALSE,FALSE,FALSE,2,0.846215794188792,0.846215794188792,0.937229437229437,FALSE,FALSE,FALSE,20
"early_recovery","OCTA","VD_ICP_0_21_improvement",12,6,6,-0.60975,0.944697157294336,-0.7945,0.6818,2.22583645490858,1.03095,1.29155,-1.30836134900262,0.233569115609297,-3.64381926389613,1.06071926389613,-1.30836134900262,0.233569115609297,8,0.132034632034632,0.755382777043965,0.697276409579044,1.36715770766059,0.580253772532019,"Medium",2,6,0.6818,-0.60975,211.816318163182,FALSE,FALSE,FALSE,"BloodFlow_ICP","Widefield",0.886891881791298,0.886891881791298,0.528138528138528,FALSE,FALSE,FALSE,4,0.467138231218595,0.467138231218595,0.264069264069264,FALSE,FALSE,FALSE,2,0.667340330312278,0.667340330312278,0.600649350649351,FALSE,FALSE,FALSE,20
"early_recovery","OCTA","VD_SVP_0_6_improvement",12,6,6,-2.62531666666667,6.7188735896478,-3.3185,-2.75361666666667,12.781705197886,-2.4444,0.128300000000001,0.0217637320301414,0.983199290312258,-13.6024224012488,13.8590224012488,0.0217637320301414,0.983199290312258,19,0.937229437229437,0.012565296546173,0.0115987352733905,0.01909546269745,0.010037784318576,"Negligible",1,6,-2.62531666666667,-2.75361666666667,4.65932682472147,FALSE,FALSE,FALSE,"BloodFlow_SVP","Macular",0.983199290312258,0.983199290312258,0.937229437229437,FALSE,FALSE,FALSE,4,0.983199290312258,0.983199290312258,0.937229437229437,FALSE,FALSE,FALSE,2,0.983199290312258,0.983199290312258,0.986557302346776,FALSE,FALSE,FALSE,20
"early_recovery","OCTA","VD_SVP_0_21_improvement",12,6,6,-2.33361666666667,1.74011733790186,-2.8818,-0.25715,3.46747171798127,-0.427049999999998,2.07646666666667,-1.31102989594775,0.229227277499343,-5.78405182376196,1.63111849042863,-1.31102989594775,0.229227277499343,9,0.17965367965368,0.756923463341081,0.698698581545613,1.19329117723196,0.598841702413528,"Medium",2,6,-0.25715,-2.33361666666667,88.980623781398,FALSE,FALSE,FALSE,"BloodFlow_SVP","Widefield",0.916909109997374,0.916909109997374,0.718614718614719,FALSE,FALSE,FALSE,4,0.458454554998687,0.458454554998687,0.359307359307359,FALSE,FALSE,FALSE,2,0.901508101492947,0.901508101492947,0.919191919191919,FALSE,FALSE,FALSE,20
"early_recovery","OCTA","Thickness_GCL.IPL_0_6_improvement",11,6,5,8.08473333333333,28.3804149503609,-2.19635,-3.27954,5.69978087412139,-3.3043,11.3642733333333,0.95793206136385,0.378429616378013,-18.3457000960682,41.0742467627348,0.95793206136385,0.378429616378013,16,0.930735930735931,0.528765365104138,0.483442619523783,0.400426609449163,1.9938088120072,"Medium",1,6,8.08473333333333,-3.27954,346.520345332984,FALSE,FALSE,FALSE,"Thickness_GCL_IPL","Macular",0.443049957295027,0.443049957295027,0.930735930735931,FALSE,FALSE,FALSE,2,0.378429616378013,0.378429616378013,0.930735930735931,FALSE,FALSE,FALSE,1,0.553812446618784,0.553812446618784,1,FALSE,FALSE,FALSE,10
"early_recovery","OCTA","Thickness_GCL.IPL_0_21_improvement",11,6,5,1.53051666666667,10.4813831956315,-1.11225,-2.07272,1.76524417772726,-1.1046,3.60323666666667,0.828098001169012,0.443049957295027,-7.37198004876442,14.5784533820978,0.828098001169012,0.443049957295027,19,0.536796536796537,0.456076954567384,0.416984644175894,0.343774919723233,2.04121147211815,"Small",1,6,1.53051666666667,-2.07272,173.840975465411,FALSE,FALSE,FALSE,"Thickness_GCL_IPL","Widefield",0.443049957295027,0.443049957295027,0.930735930735931,FALSE,FALSE,FALSE,2,0.443049957295027,0.443049957295027,0.536796536796537,FALSE,FALSE,FALSE,1,0.553812446618784,0.553812446618784,0.766852195423624,FALSE,FALSE,FALSE,10
"early_recovery","OCTA","Thickness_INL_0_6_improvement",11,6,5,3.39541666666667,14.4263734129429,-0.998549999999998,0.373780000000001,8.54370731486045,-2.3448,3.02163666666667,0.430409450185774,0.677902425632313,-13.0776275175312,19.1209008508646,0.430409450185774,0.677902425632313,16,0.930735930735931,0.24832285352809,0.227038037511396,0.209452270516978,0.353668092235674,"Small",1,6,3.39541666666667,0.373780000000001,808.399771701713,FALSE,FALSE,FALSE,"Thickness_INL","Macular",0.677902425632313,0.677902425632313,0.930735930735931,FALSE,FALSE,FALSE,2,0.677902425632313,0.677902425632313,0.930735930735931,FALSE,FALSE,FALSE,1,0.677902425632313,0.677902425632313,1,FALSE,FALSE,FALSE,10
"early_recovery","OCTA","Thickness_INL_0_21_improvement",11,6,5,2.34073333333333,8.52353046469986,0.0206999999999979,-1.39266,3.4908720125493,-0.153100000000002,3.73339333333333,0.978896872445506,0.360846439579549,-5.3203565865816,12.7871432532483,0.978896872445506,0.360846439579549,18,0.662337662337662,0.551794865854583,0.504498163067048,0.438010205840778,1.06947299125038,"Medium",1,6,2.34073333333333,-1.39266,268.076438853226,FALSE,FALSE,FALSE,"Thickness_INL","Widefield",0.677902425632313,0.677902425632313,0.930735930735931,FALSE,FALSE,FALSE,2,0.360846439579549,0.360846439579549,0.662337662337662,FALSE,FALSE,FALSE,1,0.51549491368507,0.51549491368507,0.946196660482375,FALSE,FALSE,FALSE,10
"early_recovery","OCTA","Thickness_OuterRetina_0_6_improvement",11,6,5,-8.81193333333333,38.9993708025997,-12.7305,0.144660000000005,45.2844817359987,-8.37119999999999,8.95659333333333,-0.347680459791062,0.73702751091637,-68.3341906215178,50.4210039548512,-0.347680459791062,0.73702751091637,14,0.930735930735931,0.21371383054951,0.195395502216695,0.229659944481368,0.197785046664525,"Small",2,5,0.144660000000005,-8.81193333333333,101.641637476452,FALSE,FALSE,FALSE,"Other","Macular",0.847072266646773,0.847072266646773,0.930735930735931,FALSE,FALSE,FALSE,2,0.73702751091637,0.73702751091637,0.930735930735931,FALSE,FALSE,FALSE,1,0.899627069132162,0.899627069132162,1,FALSE,FALSE,FALSE,10
"early_recovery","OCTA","Thickness_OuterRetina_0_21_improvement",11,6,5,-0.884633333333333,22.8637364829694,-5.4282,-2.86948,7.15151251428674,-2.13509999999999,1.98484666666666,0.201164009871244,0.847072266646773,-22.0281170382546,25.9978103715879,0.201164009871244,0.847072266646773,13,0.792207792207792,0.11216371653434,0.102549683688539,0.0868119989112506,0.277542220991921,"Negligible",1,6,-0.884633333333333,-2.86948,69.1709531575988,FALSE,FALSE,FALSE,"Other","Widefield",0.847072266646773,0.847072266646773,0.930735930735931,FALSE,FALSE,FALSE,2,0.847072266646773,0.847072266646773,0.792207792207792,FALSE,FALSE,FALSE,1,0.899627069132162,0.899627069132162,1,FALSE,FALSE,FALSE,10
"early_recovery","OCTA","Thickness_Retina_0_6_improvement",11,6,5,1.00633333333332,96.0266597845758,-20.8138,-10.29346,69.6806244382396,-26.0269,11.2997933333333,0.225638237475538,0.826588970677363,-102.216915689721,124.816502356388,0.225638237475538,0.826588970677363,16,0.930735930735931,0.132428390326946,0.121077385441779,0.117673501907523,0.1621655004448,"Negligible",1,6,1.00633333333332,-10.29346,109.776434098285,FALSE,FALSE,FALSE,"Thickness_Retina","Macular",0.826588970677363,0.826588970677363,1,FALSE,FALSE,FALSE,2,0.826588970677363,0.826588970677363,0.930735930735931,FALSE,FALSE,FALSE,1,0.874787181767539,0.874787181767539,1,FALSE,FALSE,FALSE,10
"early_recovery","OCTA","Thickness_Retina_0_21_improvement",11,6,5,1.52871666666667,60.4819872684559,-7.1636,-8.22522000000002,19.3596205116991,-5.749,9.75393666666669,0.37277742756774,0.721750074799634,-53.8020234360028,73.3098967693362,0.37277742756774,0.721750074799634,15,1,0.208009613588816,0.190180218138346,0.161270108790784,0.503828918587136,"Small",1,6,1.52871666666667,-8.22522000000002,118.585723745586,FALSE,FALSE,FALSE,"Thickness_Retina","Widefield",0.826588970677363,0.826588970677363,1,FALSE,FALSE,FALSE,2,0.721750074799634,0.721750074799634,1,FALSE,FALSE,FALSE,1,0.874787181767539,0.874787181767539,1,FALSE,FALSE,FALSE,10
"mid_recovery","OCTA","PA_Choroid_0_6_improvement",12,6,6,0.0481499999999997,0.300525171990633,-0.019400000000001,-1.07121666666667,2.24304128576954,-0.0695999999999994,1.11936666666667,1.21156663295786,0.278037812441059,-1.23105712735728,3.46979046069061,1.21156663295786,0.278037812441059,22,0.588744588744589,0.699498321679388,0.645690758473281,3.72470185859025,0.49903970727968,"Medium",1,6,0.0481499999999997,-1.07121666666667,104.494888989156,FALSE,FALSE,FALSE,"BloodFlow_Choroid","Macular",0.278037812441059,0.278037812441059,0.588744588744589,FALSE,FALSE,FALSE,2,0.278037812441059,0.278037812441059,0.588744588744589,FALSE,FALSE,FALSE,1,0.397196874915798,0.397196874915798,0.654160654160654,FALSE,FALSE,FALSE,10
"mid_recovery","OCTA","PA_Choroid_0_21_improvement",12,6,6,2.21368333333334,8.904527857987,3.54175000000001,-4.48453333333333,5.70948758354605,-2.63300000000001,6.69821666666667,1.55110566083343,0.15719289223278,-3.15570712491556,16.5521404582489,1.55110566083343,0.15719289223278,30,0.0649350649350649,0.895531270823736,0.826644249991141,0.752225920732972,1.17317299821616,"Large",1,6,2.21368333333334,-4.48453333333333,149.362624130344,FALSE,FALSE,FALSE,"BloodFlow_Choroid","Widefield",0.278037812441059,0.278037812441059,0.12987012987013,FALSE,FALSE,FALSE,2,0.15719289223278,0.15719289223278,0.0649350649350649,FALSE,FALSE,FALSE,1,0.392766296042376,0.392766296042376,0.216450216450216,FALSE,FALSE,FALSE,10
"mid_recovery","OCTA","PA_DCP_0_6_improvement",12,6,6,0.6028,0.524389732927715,0.63355,-1.0591,1.66304096882789,-0.59135,1.6619,2.33450307533574,0.0583901631336438,-0.081114109467185,3.40491410946718,2.33450307533574,0.0583901631336438,30,0.0649350649350649,1.3478259789691,1.24414705750994,3.16920773929242,0.999313926205503,"Large",1,6,0.6028,-1.0591,156.916249645926,FALSE,FALSE,FALSE,"BloodFlow_DCP","Macular",0.116780326267288,0.116780326267288,0.12987012987013,FALSE,FALSE,FALSE,4,0.0583901631336438,0.0583901631336438,0.0649350649350649,FALSE,FALSE,FALSE,2,0.389267754224292,0.389267754224292,0.488215488215488,FALSE,FALSE,FALSE,20
"mid_recovery","OCTA","PA_DCP_0_21_improvement",12,6,6,0.629316666666667,1.92411082260525,0.423800000000002,-3.5682,7.77427361082693,-1.6977,4.19751666666667,1.28380300504888,0.249678011920829,-3.93957010421941,12.3346034375527,1.28380300504888,0.249678011920829,21,0.699134199134199,0.74120401055142,0.684188317432081,2.18153581246594,0.539923969336627,"Medium",1,6,0.629316666666667,-3.5682,117.636810343217,FALSE,FALSE,FALSE,"BloodFlow_DCP","Widefield",0.249678011920829,0.249678011920829,0.699134199134199,FALSE,FALSE,FALSE,4,0.249678011920829,0.249678011920829,0.699134199134199,FALSE,FALSE,FALSE,2,0.554840026490731,0.554840026490731,0.873917748917749,FALSE,FALSE,FALSE,20
"mid_recovery","OCTA","PA_ICP_0_6_improvement",12,6,6,0.274533333333333,0.782081751907476,0.1624,-0.91285,1.26177350225783,-0.69135,1.18738333333333,1.95924140269485,0.0842532037330452,-0.200084109378339,2.57485077604501,1.95924140269485,0.0842532037330452,29,0.0930735930735931,1.13116855125333,1.04415558577231,1.51823429000528,0.941043167580088,"Large",1,6,0.274533333333333,-0.91285,130.074309397309,FALSE,FALSE,FALSE,"BloodFlow_ICP","Macular",0.213715401206922,0.213715401206922,0.32034632034632,FALSE,FALSE,FALSE,4,0.160286550905192,0.160286550905192,0.186147186147186,FALSE,FALSE,FALSE,2,0.641146203620767,0.641146203620767,0.600649350649351,FALSE,FALSE,FALSE,20
