"day","stat_type","p_value","significant","p_adjusted","significant_adjusted"
3,"min",0.736652314014456,FALSE,0.985831760897157,FALSE
3,"sd",0.276150593235327,FALSE,0.766551647188657,FALSE
3,"skew",0.843176244182793,FALSE,0.920696781937366,FALSE
4,"cv",0.325283517720651,FALSE,0.800280381473373,FALSE
4,"iqr",0.296285153094617,FALSE,0.947973120131894,FALSE
4,"kurt",0.0395034405130218,TRUE,0.743164297900831,FALSE
4,"max",0.491995821644201,FALSE,0.81286266184694,FALSE
4,"mean",0.110287312953521,FALSE,0.279394526148919,FALSE
4,"median",0.0192186674544883,TRUE,0.104329909038651,FALSE
4,"min",0.281371603220362,FALSE,0.891010076864481,FALSE
4,"sd",0.302013982358672,FALSE,0.766551647188657,FALSE
4,"skew",0.000765158716652448,TRUE,0.029076031232793,TRUE
5,"cv",0.804491037514196,FALSE,0.963170380459082,FALSE
5,"iqr",0.840196811806268,FALSE,0.947973120131894,FALSE
5,"kurt",0.725195696731963,FALSE,0.810512837523959,FALSE
5,"max",0.0817550289243098,FALSE,0.517781849853962,FALSE
5,"mean",0.0990467184892521,FALSE,0.268841093042256,FALSE
5,"median",0.171657201881186,FALSE,0.326148683574253,FALSE
5,"min",0.409621158959403,FALSE,0.897020578994582,FALSE
5,"sd",0.824052417305217,FALSE,0.96940502089025,FALSE
5,"skew",0.827200151097201,FALSE,0.920696781937366,FALSE
6,"cv",0.263080652576002,FALSE,0.800280381473373,FALSE
6,"iqr",0.0912595044468093,FALSE,0.693572233795751,FALSE
6,"kurt",0.934200068206092,FALSE,0.934200068206092,FALSE
6,"max",0.576519158568132,FALSE,0.876309121023561,FALSE
6,"mean",0.781543759159165,FALSE,0.781543759159165,FALSE
6,"median",0.667259514107274,FALSE,0.768359440487164,FALSE
6,"min",0.96957797616166,FALSE,0.985831760897157,FALSE
6,"sd",0.268993118779607,FALSE,0.766551647188657,FALSE
6,"skew",0.778179033891674,FALSE,0.920696781937366,FALSE
7,"cv",0.716739024580849,FALSE,0.963170380459082,FALSE
7,"iqr",0.896484859295089,FALSE,0.947973120131894,FALSE
7,"kurt",0.0841069986341513,FALSE,0.743164297900831,FALSE
7,"max",0.482021931485666,FALSE,0.81286266184694,FALSE
7,"mean",0.171707053775366,FALSE,0.31070800206971,FALSE
7,"median",0.146440700110712,FALSE,0.309152589122614,FALSE
7,"min",0.107942553852622,FALSE,0.686725001341995,FALSE
7,"sd",0.724714809113272,FALSE,0.96940502089025,FALSE
7,"skew",0.243684753562325,FALSE,0.861979265734003,FALSE
8,"cv",0.955606267932001,FALSE,0.981433464362596,FALSE
8,"iqr",0.689898831795852,FALSE,0.947973120131894,FALSE
8,"kurt",0.609309589135663,FALSE,0.746895625392103,FALSE
8,"max",0.105985176030801,FALSE,0.562714665104581,FALSE
8,"mean",0.119998514238697,FALSE,0.280927574956049,FALSE
8,"median",0.00692975778950645,TRUE,0.0826477697034174,FALSE
8,"min",0.920947244831422,FALSE,0.985831760897157,FALSE
8,"sd",0.935478131988049,FALSE,0.96940502089025,FALSE
8,"skew",0.444173839599801,FALSE,0.888347679199601,FALSE
9,"cv",0.754868662369218,FALSE,0.963170380459082,FALSE
9,"iqr",0.38579849254828,FALSE,0.947973120131894,FALSE
9,"kurt",0.477608659298813,FALSE,0.743164297900831,FALSE
9,"max",0.527851666649254,FALSE,0.835765138861318,FALSE
9,"mean",0.293485703135721,FALSE,0.451313290235041,FALSE
9,"median",0.361601164287761,FALSE,0.541683505361384,FALSE
9,"min",0.626968087174776,FALSE,0.985831760897157,FALSE
9,"sd",0.778070586201059,FALSE,0.96940502089025,FALSE
9,"skew",0.400593732807732,FALSE,0.872720395533392,FALSE
10,"cv",0.938993559654098,FALSE,0.981433464362596,FALSE
10,"iqr",0.711885930751499,FALSE,0.947973120131894,FALSE
10,"kurt",0.344464477198871,FALSE,0.743164297900831,FALSE
10,"max",0.318957469771599,FALSE,0.808025590088051,FALSE
10,"mean",0.300213346877168,FALSE,0.451313290235041,FALSE
10,"median",0.209837679918642,FALSE,0.37970627794802,FALSE
10,"min",0.919449791085479,FALSE,0.985831760897157,FALSE
10,"sd",0.94389436244577,FALSE,0.96940502089025,FALSE
10,"skew",0.354168554809014,FALSE,0.872720395533392,FALSE
11,"cv",0.319933756437768,FALSE,0.800280381473373,FALSE
11,"iqr",0.792891601189027,FALSE,0.947973120131894,FALSE
11,"kurt",0.283646150494315,FALSE,0.743164297900831,FALSE
11,"max",0.0690415771839599,FALSE,0.517781849853962,FALSE
11,"mean",0.0892648355031461,FALSE,0.268841093042256,FALSE
11,"median",0.130753519460369,FALSE,0.292272572911413,FALSE
11,"min",0.877440186050934,FALSE,0.985831760897157,FALSE
11,"sd",0.339476377682996,FALSE,0.766551647188657,FALSE
11,"skew",0.647520778351012,FALSE,0.920696781937366,FALSE
12,"cv",0.930194537605097,FALSE,0.981433464362596,FALSE
12,"iqr",0.73785563322836,FALSE,0.947973120131894,FALSE
12,"kurt",0.435457910538536,FALSE,0.743164297900831,FALSE
12,"max",0.88363869598526,FALSE,0.933828544091961,FALSE
12,"mean",0.676953006223065,FALSE,0.722390851998859,FALSE
12,"median",0.964726297628724,FALSE,0.964726297628724,FALSE
12,"min",0.803803001976702,FALSE,0.985831760897157,FALSE
12,"sd",0.931735730671356,FALSE,0.96940502089025,FALSE
12,"skew",0.638657548386443,FALSE,0.920696781937366,FALSE
13,"cv",0.46664344802359,FALSE,0.844402429756973,FALSE
13,"iqr",0.34617512203512,FALSE,0.947973120131894,FALSE
13,"kurt",0.379334548415588,FALSE,0.743164297900831,FALSE
13,"max",0.0586105577031408,FALSE,0.517781849853962,FALSE
13,"mean",0.524858047525485,FALSE,0.643374380837692,FALSE
13,"median",0.36263550814962,FALSE,0.541683505361384,FALSE
13,"min",0.308160739585119,FALSE,0.897020578994582,FALSE
13,"sd",0.436014616348576,FALSE,0.788978829583137,FALSE
13,"skew",0.322622049673909,FALSE,0.872720395533392,FALSE
14,"cv",0.833341065300745,FALSE,0.963170380459082,FALSE
14,"iqr",0.727576426026689,FALSE,0.947973120131894,FALSE
14,"kurt",0.116597380070809,FALSE,0.743164297900831,FALSE
14,"max",0.47668369924592,FALSE,0.81286266184694,FALSE
14,"mean",0.292412260003832,FALSE,0.451313290235041,FALSE
14,"median",0.457480298413088,FALSE,0.565576210587756,FALSE
14,"min",0.385564639884507,FALSE,0.897020578994582,FALSE
14,"sd",0.860024426177078,FALSE,0.96940502089025,FALSE
14,"skew",0.0687144625925977,FALSE,0.861979265734003,FALSE
15,"cv",0.379080180697914,FALSE,0.800280381473373,FALSE
15,"iqr",0.762924905873669,FALSE,0.947973120131894,FALSE
15,"kurt",0.714051714692833,FALSE,0.810512837523959,FALSE
15,"max",0.148082806606469,FALSE,0.562714665104581,FALSE
15,"mean",0.0556908731289795,FALSE,0.264531647362653,FALSE
15,"median",0.0929449451556127,FALSE,0.252279136850949,FALSE
15,"min",0.182758508517979,FALSE,0.769119507463801,FALSE
15,"sd",0.405631042765057,FALSE,0.770698981253608,FALSE
15,"skew",0.81214248557477,FALSE,0.920696781937366,FALSE
16,"cv",0.714404471236981,FALSE,0.963170380459082,FALSE
16,"iqr",0.838382186583135,FALSE,0.947973120131894,FALSE
16,"kurt",0.332512730737437,FALSE,0.743164297900831,FALSE
16,"max",0.752350282133526,FALSE,0.933828544091961,FALSE
16,"mean",0.432337879506029,FALSE,0.566511704180313,FALSE
16,"median",0.15979315965463,FALSE,0.31958631930926,FALSE
16,"min",0.94343140841194,FALSE,0.985831760897157,FALSE
16,"sd",0.720649987565484,FALSE,0.96940502089025,FALSE
16,"skew",0.400718620481539,FALSE,0.872720395533392,FALSE
17,"cv",0.16370851813584,FALSE,0.800280381473373,FALSE
17,"iqr",0.935725176626092,FALSE,0.961015046264635,FALSE
17,"kurt",0.529567732326171,FALSE,0.743164297900831,FALSE
17,"max",0.878147259617893,FALSE,0.933828544091961,FALSE
17,"mean",0.308793303845028,FALSE,0.451313290235041,FALSE
17,"median",0.75500530542207,FALSE,0.811041948944644,FALSE
17,"min",0.55476218292547,FALSE,0.985831760897157,FALSE
17,"sd",0.162469751313852,FALSE,0.766551647188657,FALSE
17,"skew",0.793037053085037,FALSE,0.920696781937366,FALSE
18,"cv",0.370726193154234,FALSE,0.800280381473373,FALSE
18,"iqr",0.853649693501803,FALSE,0.947973120131894,FALSE
18,"kurt",0.771665785627696,FALSE,0.827488294252526,FALSE
18,"max",0.90925410872112,FALSE,0.933828544091961,FALSE
18,"mean",0.605273019059957,FALSE,0.703015011564549,FALSE
18,"median",0.768355530579137,FALSE,0.811041948944644,FALSE
18,"min",0.125693191007301,FALSE,0.686725001341995,FALSE
18,"sd",0.351035668739304,FALSE,0.766551647188657,FALSE
18,"skew",0.21720618292768,FALSE,0.861979265734003,FALSE
19,"cv",0.0186844155391918,TRUE,0.71000779048929,FALSE
19,"iqr",0.00388039891828065,TRUE,0.147455158894665,FALSE
19,"kurt",0.27754721940075,FALSE,0.743164297900831,FALSE
19,"max",0.788123941595327,FALSE,0.933828544091961,FALSE
19,"mean",0.0158770683108116,TRUE,0.147449119005825,FALSE
19,"median",0.103439965289898,FALSE,0.262047912067741,FALSE
19,"min",0.0494669689944946,TRUE,0.686725001341995,FALSE
19,"sd",0.0194733017163019,TRUE,0.739985465219473,FALSE
19,"skew",0.848010193889679,FALSE,0.920696781937366,FALSE
20,"cv",0.272533236146832,FALSE,0.800280381473373,FALSE
20,"iqr",0.226611896476819,FALSE,0.947973120131894,FALSE
20,"kurt",0.832334164196646,FALSE,0.854829682147906,FALSE
20,"max",0.232027778320125,FALSE,0.734754631347063,FALSE
20,"mean",0.77514240063346,FALSE,0.781543759159165,FALSE
20,"median",0.841396041471233,FALSE,0.864136475024509,FALSE
20,"min",0.598053273186165,FALSE,0.985831760897157,FALSE
20,"sd",0.260867977293759,FALSE,0.766551647188657,FALSE
20,"skew",0.978368230863821,FALSE,0.978368230863821,FALSE
21,"cv",0.123183064135184,FALSE,0.800280381473373,FALSE
21,"iqr",0.576660508000382,FALSE,0.947973120131894,FALSE
21,"kurt",0.211986307568613,FALSE,0.743164297900831,FALSE
21,"max",0.171651476938684,FALSE,0.592977829424543,FALSE
21,"mean",0.0049092840086488,TRUE,0.0731418519849356,FALSE
21,"median",0.0042354970756049,TRUE,0.0804744444364931,FALSE
21,"min",0.109213799266352,FALSE,0.686725001341995,FALSE
21,"sd",0.129747726919555,FALSE,0.766551647188657,FALSE
21,"skew",0.143849796089229,FALSE,0.861979265734003,FALSE
22,"cv",0.10753764737805,FALSE,0.800280381473373,FALSE
22,"iqr",0.01614885135132,TRUE,0.30682817567508,FALSE
22,"kurt",0.0431367126961455,TRUE,0.743164297900831,FALSE
22,"max",0.0625051246363347,FALSE,0.517781849853962,FALSE
22,"mean",0.000828508922129078,TRUE,0.031483339040905,TRUE
22,"median",0.00207631290350335,TRUE,0.0788998903331274,FALSE
22,"min",0.0401619816460843,TRUE,0.686725001341995,FALSE
22,"sd",0.125517153664276,FALSE,0.766551647188657,FALSE
22,"skew",0.033535081211157,TRUE,0.637166543011984,FALSE
23,"cv",0.311070377963425,FALSE,0.800280381473373,FALSE
23,"iqr",0.77867658026768,FALSE,0.947973120131894,FALSE
23,"kurt",0.482661090616528,FALSE,0.743164297900831,FALSE
23,"max",0.667664728966762,FALSE,0.933828544091961,FALSE
23,"mean",0.154615757370813,FALSE,0.293769939004544,FALSE
23,"median",0.431134734934189,FALSE,0.564935169913765,FALSE
23,"min",0.705012673854397,FALSE,0.985831760897157,FALSE
23,"sd",0.314209558840028,FALSE,0.766551647188657,FALSE
23,"skew",0.911653844092837,FALSE,0.962301279875772,FALSE
24,"cv",0.241119270620833,FALSE,0.800280381473373,FALSE
24,"iqr",0.198979804130413,FALSE,0.947973120131894,FALSE
24,"kurt",0.300805867075826,FALSE,0.743164297900831,FALSE
24,"max",0.308283721266467,FALSE,0.808025590088051,FALSE
24,"mean",0.133070956558128,FALSE,0.280927574956049,FALSE
24,"median",0.086864433355629,FALSE,0.252279136850949,FALSE
24,"min",0.40664232686625,FALSE,0.897020578994582,FALSE
24,"sd",0.242454166466557,FALSE,0.766551647188657,FALSE
24,"skew",0.249520313765106,FALSE,0.861979265734003,FALSE
25,"cv",0.0825291827923248,FALSE,0.800280381473373,FALSE
25,"iqr",0.0640298702039824,FALSE,0.608283766937833,FALSE
25,"kurt",0.274946150361945,FALSE,0.743164297900831,FALSE
25,"max",0.126215806182105,FALSE,0.562714665104581,FALSE
25,"mean",0.00577435673565281,TRUE,0.0731418519849356,FALSE
25,"median",0.0651253651281661,FALSE,0.214400161412785,FALSE
25,"min",0.124637816131046,FALSE,0.686725001341995,FALSE
25,"sd",0.0889972576913102,FALSE,0.766551647188657,FALSE
25,"skew",0.183322413355122,FALSE,0.861979265734003,FALSE
26,"cv",0.3394307024819,FALSE,0.800280381473373,FALSE
26,"iqr",0.337122539941249,FALSE,0.947973120131894,FALSE
26,"kurt",0.413600161879232,FALSE,0.743164297900831,FALSE
26,"max",0.792579153633641,FALSE,0.933828544091961,FALSE
26,"mean",0.046367505181231,TRUE,0.251709313840968,FALSE
26,"median",0.408174152406877,FALSE,0.553950635409333,FALSE
26,"min",0.726613275673584,FALSE,0.985831760897157,FALSE
26,"sd",0.358151055309157,FALSE,0.766551647188657,FALSE
26,"skew",0.720735347648334,FALSE,0.920696781937366,FALSE
27,"cv",0.542832192218469,FALSE,0.859484304345909,FALSE
27,"iqr",0.231375724637826,FALSE,0.947973120131894,FALSE
27,"kurt",0.532049227712515,FALSE,0.743164297900831,FALSE
27,"max",0.841511335964689,FALSE,0.933828544091961,FALSE
27,"mean",0.204588379345074,FALSE,0.353379927959673,FALSE
27,"median",0.295343399450464,FALSE,0.487958659961636,FALSE
27,"min",0.960809148680719,FALSE,0.985831760897157,FALSE
27,"sd",0.560470357768684,FALSE,0.887411399800416,FALSE
27,"skew",0.496567300932907,FALSE,0.898550354069069,FALSE
28,"cv",0.854155593197029,FALSE,0.963170380459082,FALSE
28,"iqr",0.325241688519967,FALSE,0.947973120131894,FALSE
28,"kurt",0.0596475812520313,FALSE,0.743164297900831,FALSE
28,"max",0.906787136116866,FALSE,0.933828544091961,FALSE
28,"mean",0.128629306236675,FALSE,0.280927574956049,FALSE
28,"median",0.0608529726627845,FALSE,0.214400161412785,FALSE
28,"min",0.201144362066218,FALSE,0.769119507463801,FALSE
28,"sd",0.823487973554151,FALSE,0.96940502089025,FALSE
28,"skew",0.180612927050531,FALSE,0.861979265734003,FALSE
29,"cv",0.402697299056121,FALSE,0.805394598112243,FALSE
29,"iqr",0.609733921805041,FALSE,0.947973120131894,FALSE
29,"kurt",0.344170963702042,FALSE,0.743164297900831,FALSE
29,"max",0.785213550859843,FALSE,0.933828544091961,FALSE
29,"mean",0.510226115289182,FALSE,0.643374380837692,FALSE
29,"median",0.404342511388493,FALSE,0.553950635409333,FALSE
29,"min",0.869719556866507,FALSE,0.985831760897157,FALSE
29,"sd",0.383275823594328,FALSE,0.766551647188657,FALSE
29,"skew",0.413393871568449,FALSE,0.872720395533392,FALSE
30,"cv",0.996706320271509,FALSE,0.996706320271509,FALSE
30,"iqr",0.992120626272177,FALSE,0.992120626272177,FALSE
30,"kurt",0.694647606945024,FALSE,0.810512837523959,FALSE
30,"max",0.714176694694724,FALSE,0.933828544091961,FALSE
30,"mean",0.0688351480707911,FALSE,0.268841093042256,FALSE
30,"median",0.0138592913129138,TRUE,0.104329909038651,FALSE
30,"min",0.961546911025859,FALSE,0.985831760897157,FALSE
30,"sd",0.977597256801964,FALSE,0.977597256801964,FALSE
30,"skew",0.481100262061208,FALSE,0.898550354069069,FALSE
