"day","stat_type","rhr_type","n_diabetes","n_non_diabetes","mean_diabetes","mean_non_diabetes","sd_diabetes","sd_non_diabetes","p_value","cohens_d","significant","p_adjusted","significant_adjusted"
-6,"skew","rhr_1",18,14,0.929652758566704,0.939050306852278,0.646023912985843,0.634303901783329,0.967393099715812,-0.0146792945871169,FALSE,0.999948969295774,FALSE
-6,"skew","rhr_50",18,12,0.501729915588645,0.285262398073638,0.940795753819472,0.465406096575499,0.41129378244636,0.291659523018133,FALSE,0.863187183053324,FALSE
-5,"cv","rhr_1",20,15,9.93050318735078,14.5363436599041,3.02823541206735,4.4368080001105,0.00208284488668873,-1.21257825575841,TRUE,0.00989351321177147,TRUE
-5,"cv","rhr_50",20,15,9.5796827411016,10.5926906628349,2.99392397575365,3.73202027734726,0.39575506764803,-0.299426463766412,FALSE,0.463062395482141,FALSE
-5,"iqr","rhr_1",20,15,10.4625,12.5666666666667,4.47086695348782,5.87022348889067,0.257326181322481,-0.403277015075952,FALSE,0.362162773713121,FALSE
-5,"iqr","rhr_50",20,15,10.3625,10.6333333333333,3.08910969119106,4.82817869634187,0.850999419426658,-0.0668226343835006,FALSE,0.898286398124595,FALSE
-5,"kurt","rhr_1",20,15,8.44282580610312,7.809701076377,10.6796576518864,12.8206791847973,0.877888595478173,0.0536599467248036,FALSE,0.931942988174832,FALSE
-5,"kurt","rhr_50",20,15,3.694662019603,3.59088736830682,2.44300520669878,1.29827656716142,0.87245190509508,0.0530478547190552,FALSE,0.92092145537814,FALSE
-5,"max","rhr_1",20,15,113.15,107.266666666667,17.403190874997,11.5787161061435,0.239202817729223,0.398041802385361,FALSE,0.454485353685523,FALSE
-5,"max","rhr_50",20,15,107.4,105.733333333333,14.3798104079442,12.6404490577255,0.718412315345529,0.123109415938145,FALSE,0.779990513803717,FALSE
-5,"mean","rhr_1",20,15,76.4476846225231,68.143698167298,10.0489620325756,6.19788563920225,0.0050618917946656,0.99466622408046,TRUE,0.00663282373094113,TRUE
-5,"mean","rhr_50",20,15,83.2461086540141,80.8343270006105,8.40479262891499,4.82558479720205,0.29301205330329,0.351931551172511,FALSE,0.300931297987163,FALSE
-5,"median","rhr_1",20,15,75.05,66.0333333333333,10.5853672586264,6.89323339708345,0.00459405371539781,1.00946188630848,TRUE,0.00621423524359446,TRUE
-5,"median","rhr_50",20,15,82.775,79.7333333333333,8.67918714360303,4.35015051737403,0.185277008598472,0.443078932669657,FALSE,0.195570175742831,FALSE
-5,"min","rhr_1",20,15,59.1,51.6,9.84030380361137,8.23581030795218,0.019793373159913,0.826574508186481,TRUE,0.0235046306273967,TRUE
-5,"min","rhr_50",20,15,67.15,62.9333333333333,10.0643979086261,9.85224170768596,0.223837005149344,0.423407516189378,FALSE,0.229886653937164,FALSE
-5,"sd","rhr_1",20,15,7.44595299594912,9.77706518338325,1.91234432715284,2.58876666262073,0.0070523483989186,-1.02429251915209,TRUE,0.123871254652742,FALSE
-5,"sd","rhr_50",20,15,7.95306946240996,8.55562237078453,2.51975735789521,3.05902578782345,0.539815990674368,-0.215013687769595,FALSE,0.913549626988304,FALSE
-5,"skew","rhr_1",20,15,1.14495697601061,1.14492478344357,1.14907266961785,1.65248940998613,0.999948969295774,2.26195885575273e-05,FALSE,0.999948969295774,FALSE
-5,"skew","rhr_50",20,15,0.412295485655992,0.34066694095814,0.535225177536181,0.732058647479877,0.751546391987411,0.111703286288872,FALSE,0.875679938552445,FALSE
